bad,mean,good
0,0,0
0,0,0
0,0,0
0,0,0
108.41,165.9,228.33
272.87,446.21,453.58
412.54,612.46,673.93
566.58,742.48,835.67
445.13,879.47,943.42
469.84,872.91,942.92
331.0,731.92,894.55
419.9,599.5,776.72
133.07,405.91,585.59
115.61,306.64,351.99
43.52,88.34,128.48
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
101.45,173.31,223.83
172.5,391.08,451.67
367.82,608.15,672.53
525.26,731.28,841.7
360.93,763.06,940.22
545.39,854.26,950.32
166.7,802.96,913.03
257.63,563.55,786.88
186.62,408.88,601.56
105.3,240.52,368.13
39.74,83.6,128.37
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
63.65,169.91,213.08
267.92,446.0,474.65
394.41,634.74,679.04
234.71,736.46,851.98
511.85,846.77,946.28
569.45,712.71,944.46
235.86,674.96,902.78
243.59,673.9,787.13
203.93,521.49,574.64
150.47,336.97,378.09
9.53,95.23,132.29
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
53.66,205.42,225.98
233.4,374.91,454.48
339.44,657.49,669.63
579.75,758.67,839.17
280.77,917.86,928.93
464.39,878.87,970.87
271.45,782.91,922.76
338.79,538.81,779.07
248.44,449.22,586.35
128.74,207.06,375.64
52.72,69.46,128.96
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
58.73,197.03,216.45
219.65,318.42,449.2
360.76,645.16,675.09
561.96,743.22,851.88
524.49,793.23,939.14
588.85,858.5,964.12
512.54,707.08,917.48
321.49,698.11,773.19
269.86,412.54,600.6
165.61,259.58,366.49
48.61,98.59,125.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
110.59,195.65,211.9
154.37,389.57,451.88
