bad,mean,good
239.48,477.87,492.7
479.81,676.79,725.34
642.75,740.36,889.82
666.04,846.55,961.22
668.72,927.45,982.37
466.72,873.27,911.37
532.58,758.6,767.64
301.83,552.22,578.67
110.03,283.15,335.88
56.76,76.29,86.52
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.16,21.81,26.19
117.22,216.49,239.52
191.01,348.73,494.55
415.09,612.72,724.43
565.37,854.64,881.65
683.08,797.56,962.59
440.8,822.77,974.74
578.25,818.29,906.81
460.94,694.51,763.82
227.56,398.35,562.13
208.11,251.14,336.54
53.0,78.3,89.78
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.15,15.51,33.26
98.0,222.36,251.38
140.14,479.79,488.51
369.19,538.23,713.11
639.62,795.38,875.75
692.37,768.77,967.42
493.59,890.58,973.65
473.1,875.26,917.63
413.98,710.74,766.5
195.12,466.37,560.66
229.73,302.12,338.51
41.91,81.21,89.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.39,9.29,32.82
141.87,206.78,241.94
218.8,348.13,484.48
385.43,537.28,712.97
591.91,668.01,886.13
673.04,944.47,970.94
507.54,932.02,974.99
574.82,820.11,905.66
482.2,613.01,779.2
262.81,546.02,563.32
224.62,259.5,331.85
27.7,76.8,88.96
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.76,11.8,29.22
146.58,163.76,258.83
277.4,436.95,487.89
421.15,654.66,719.5
477.63,714.57,879.95
608.82,925.39,957.02
698.65,887.27,987.2
579.44,897.75,907.51
508.42,658.5,768.61
380.07,488.97,576.7
220.35,276.59,328.23
49.33,63.75,88.79
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.59,3.32,26.1
107.71,191.1,246.96
266.76,359.52,504.62
436.73,583.73,706.97
605.07,841.06,870.84
694.25,757.65,980.75
723.97,941.85,983.15
666.54,864.86,926.11
445.69,747.36,785.91
320.57,511.94,563.99
175.43,314.37,337.72
32.44,61.26,90.55
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.55,3.55,26.57
141.56,152.85,245.74
269.33,422.38,484.22
372.36,583.25,713.33
499.47,707.34,873.35
709.94,867.6,963.55
701.01,918.53,977.95
582.27,865.37,907.61
542.61,755.85,782.07
300.84,527.23,567.73
215.05,291.81,331.92
28.12,74.35,91.79
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.07,17.93,29.36
108.17,234.66,242.98
288.56,369.42,499.6
274.8,679.15,723.94
479.01,757.76,880.82
555.19,867.07,962.09
695.48,754.63,985.94
640.19,890.63,917.02
529.55,699.39,777.34
367.6,468.18,563.65
216.83,323.73,331.43
58.83,73.76,86.6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.07,3.45,34.3
133.02,195.61,253.06
307.54,321.97,493.61
501.71,594.21,722.58
539.78,863.75,872.36
586.73,823.4,974.74
609.26,956.6,974.89
269.16,893.21,917.07
242.38,688.8,772.27
366.04,534.84,573.0
115.52,278.21,330.08
56.28,78.92,98.73
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.06,8.96,32.63
115.9,225.41,239.93
254.05,347.68,487.7
488.9,590.24,707.62
538.2,853.1,890.54
500.78,759.69,961.17
704.59,936.41,979.79
614.24,864.41,913.62
430.91,718.04,769.12
325.62,479.79,570.03
118.03,254.44,326.66
34.03,77.43,93.25
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.11,7.76,26.92
128.82,225.64,243.97
314.91,328.45,490.46
458.49,701.97,714.59
501.4,719.92,872.1
420.49,909.12,969.18
733.35,957.03,988.12
631.56,890.04,907.9
557.48,675.23,779.94
214.44,459.65,570.47
161.66,308.32,331.81
51.91,80.68,92.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.3,15.74,29.9
65.32,220.14,241.26
301.69,317.89,501.75
375.85,695.69,708.94
624.99,861.45,883.24
650.69,893.44,957.75
734.65,919.61,977.82
589.65,820.06,920.22
475.44,657.33,778.19
326.1,540.14,570.37
179.99,305.12,325.26
57.18,76.61,87.54
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.39,8.66,28.03
142.71,194.89,241.52
313.7,440.46,499.41
451.07,641.78,725.55
559.47,740.54,880.04
622.69,926.26,957.86
721.5,775.26,988.23
616.56,887.13,913.34
562.41,711.89,763.82
373.2,465.93,571.32
203.44,235.24,325.76
37.81,61.26,88.98
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
31.64,63.8,83.95
187.88,215.33,337.17
364.62,479.78,585.34
608.97,695.61,809.6
636.14,925.82,955.74
712.57,972.54,1030.85
833.88,883.58,1031.74
747.73,958.17,964.92
530.14,708.63,804.08
399.68,579.82,601.6
244.9,284.15,353.89
54.61,82.66,102.63
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
36.26,54.43,93.08
167.26,285.14,345.72
304.82,512.46,584.45
568.71,792.26,806.96
744.59,872.86,951.68
794.27,877.35,1034.68
652.88,924.27,1037.07
783.97,869.5,963.9
393.1,663.57,805.47
472.95,598.18,601.55
227.14,340.88,353.67
64.81,96.29,103.43
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
33.94,65.82,83.2
121.76,217.37,336.98
252.94,518.33,598.81
591.75,769.36,794.63
638.03,921.44,950.35
784.45,959.46,1025.97
633.18,1006.92,1038.26
795.35,955.09,964.43
516.04,640.37,815.25
443.28,542.89,603.09
255.44,283.44,350.74
70.2,97.71,105.16
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
27.06,41.72,95.77
51.85,213.58,341.01
388.86,466.03,590.96
610.87,746.07,803.99
759.71,869.58,960.36
709.17,1009.8,1039.52
841.16,1004.89,1046.44
719.93,860.97,961.86
338.79,795.83,805.14
187.38,544.52,600.21
236.78,321.59,350.09
72.27,85.05,102.95
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
27.56,58.9,86.34
93.14,238.15,348.07
398.19,572.67,600.45
369.62,784.61,809.54
758.45,832.49,959.63
670.37,999.24,1040.42
796.31,935.82,1042.65
791.63,847.42,959.29
491.28,737.63,804.51
457.74,560.57,602.94
238.18,316.51,354.1
72.03,80.39,103.13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
35.11,63.7,89.02
153.1,305.59,339.46
373.72,569.85,593.18
536.1,768.79,802.04
688.7,833.98,951.86
753.27,961.02,1026.26
837.78,950.91,1040.76
794.68,923.45,959.59
583.34,784.5,812.88
462.04,586.96,602.02
187.24,334.3,350.69
51.34,77.37,106.37
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.44,53.73,100.39
187.3,275.99,327.1
410.51,567.38,583.6
579.69,748.27,797.97
728.02,924.94,950.44
