bad,mean,good
172.48,554.77,587.4
188.37,579.74,775.39
382.4,673.02,828.72
329.95,732.67,872.1
125.08,759.2,855.29
348.06,558.82,765.45
311.66,444.48,575.29
226.94,322.77,352.77
64.39,88.44,118.07
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
64.54,133.07,149.6
25.51,178.71,362.78
210.39,533.56,574.4
312.27,576.46,743.85
261.47,595.78,865.57
355.86,583.82,921.22
187.28,623.44,858.08
331.57,660.54,765.74
330.55,528.83,586.24
210.23,286.07,366.09
68.6,95.64,120.27
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
59.85,126.95,146.41
135.4,203.19,378.6
164.98,405.37,576.76
281.9,418.82,738.25
138.81,796.07,822.78
249.15,675.93,899.22
220.26,737.75,878.53
403.81,535.87,757.38
356.33,475.37,584.05
140.82,338.48,354.47
52.67,79.29,122.9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
35.21,125.95,138.65
56.49,242.22,375.57
191.33,317.94,599.31
319.11,700.67,758.11
80.23,753.91,884.81
436.23,804.88,851.63
455.9,657.23,867.08
254.4,682.73,751.69
108.15,447.31,578.72
219.01,265.62,365.51
60.13,97.7,127.33
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
28.96,88.0,147.94
130.73,285.35,348.15
138.93,451.13,587.75
269.98,401.5,733.69
197.42,737.31,885.06
377.39,548.94,913.39
279.04,794.24,890.44
247.03,442.66,737.77
251.7,412.14,588.13
119.79,297.1,360.53
69.26,73.36,121.42
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
32.11,103.96,141.1
100.39,308.33,386.58
158.3,528.75,583.24
43.72,643.4,725.06
39.3,801.71,858.38
415.72,662.31,867.34
260.76,555.31,883.76
379.76,719.22,738.88
109.91,513.38,596.71
175.66,300.5,354.35
43.74,101.14,125.17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
66.01,102.41,137.79
89.41,202.08,369.58
248.57,541.92,580.86
335.71,618.95,738.11
209.8,739.18,842.13
